time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],
1,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.65,2156.95,3.98683e+08,-3.84205e+07,-5.56385e+07,143.726,887.073,356.6,-9.73459e-06,7.24705e-06,2.47923e-06,-2.43154e-06,1.81301e-06,6.17618e-07,1,-9.75401e-07,7.22317e-07,2.52596e-07,1.23866e-06,7.67143e-12,-2107568.014107523,-5364987.338972782,3591750.154732526,4203.117274,-4630.720578,-4433.819539,4203.127631,-4630.704208,-4433.826818,-2.292138849e-06,2.705694873e-06,2.484028391e-06,0.560081,5.72354,419447,7939.3,31757.8,6601.29,7939.31,31757.8,6601.43,4.71293e-06,1,2.67168e-12,2.108e+06,5.36454e+06,-3.59217e+06,-4167.47,4658.16,4494.11,2.61776e+10,-1.32802e+11,-5.75764e+10,105568,455642,-985843,4.00791e+08,-3.30561e+07,-5.92296e+07,-3746.28,5144.85,7115.48,0,0,1.32436e-23,1.09114e-08,1.0067e-08,-2.09784e-08,-3.04802e-07,1.79304e-06,7.019e-07,2.01203e-08,6.58598e-07,-6.78718e-07,-3.17852e-05,3.60866e-05,3.40746e-05,0.0399859,0.0399998,0.0400056,-1.00643e-06,5.36527e-08,9.52292e-07,-0,-0,-0,0,0,0,
1.1,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.65,2156.95,3.98683e+08,-3.84204e+07,-5.56384e+07,143.726,887.073,356.6,-1.07077e-05,7.97444e-06,2.72584e-06,-2.94259e-06,2.19355e-06,7.47745e-07,1,-9.73101e-07,7.27388e-07,2.46603e-07,1.36263e-06,9.28382e-12,-2107147.606228003,-5365450.468329389,3591306.664000712,4203.385314,-4630.038162,-4434.277661,4203.397843,-4630.018351,-4434.286469,-2.292355255e-06,2.705226143e-06,2.484387803e-06,0.560004,5.72363,419447,8035.83,31662.1,6563.92,8035.85,31662.1,6564.11,4.71293e-06,1,2.67171e-12,2.10759e+06,5.365e+06,-3.59172e+06,-4163.8,4660.44,4501.33,2.61776e+10,-1.32802e+11,-5.75765e+10,113612,505190,-1.09647e+06,4.00791e+08,-3.30556e+07,-5.92289e+07,-3712.12,5100.69,7373.2,2.64872e-23,0,1.32436e-23,1.09114e-08,1.0067e-08,-2.09784e-08,-3.04802e-07,1.79304e-06,7.01901e-07,2.0004e-08,6.58678e-07,-6.78682e-07,-3.17883e-05,3.608e-05,3.40796e-05,0.0400424,0.0400156,0.0400063,-1.00402e-06,5.86425e-08,9.46264e-07,-0,-0,-0,0,0,0,
1.2,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.65,2156.95,3.98683e+08,-3.84203e+07,-5.56384e+07,143.725,887.073,356.6,-1.16775e-05,8.69463e-06,2.97364e-06,-3.50222e-06,2.61028e-06,8.90232e-07,1,-9.69858e-07,7.20196e-07,2.47803e-07,1.48595e-06,1.10402e-11,-2106727.340667855,-5365913.343174553,3590863.305873048,4203.653193,-4629.35596,-4434.735543,4203.668102,-4629.332382,-4434.746024,-2.292571732e-06,2.704757124e-06,2.484747339e-06,0.559927,5.72372,419446,7909.06,31628.4,6638.3,7909.08,31628.4,6638.52,4.71293e-06,1,2.67173e-12,2.10717e+06,5.36547e+06,-3.59127e+06,-4160.13,4662.73,4508.54,2.61776e+10,-1.32802e+11,-5.75766e+10,122743,554763,-1.20666e+06,4.0079e+08,-3.30551e+07,-5.92282e+07,-3677.46,5058.8,7633.02,0,0,0,1.09114e-08,1.00671e-08,-2.09784e-08,-3.04802e-07,1.79304e-06,7.01903e-07,1.98876e-08,6.58759e-07,-6.78647e-07,-3.17913e-05,3.60734e-05,3.40846e-05,0.0399485,0.0399638,0.040026,-1.00066e-06,5.137e-08,9.47428e-07,-0,-0,-0,0,0,0,
1.3,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.65,2156.95,3.98683e+08,-3.84202e+07,-5.56384e+07,143.725,887.073,356.6,-1.265e-05,9.42005e-06,3.22027e-06,-4.11041e-06,3.06314e-06,1.04508e-06,1,-9.72459e-07,7.25418e-07,2.46632e-07,1.60975e-06,1.29565e-11,-2106306.879191024,-5366376.336036899,3590419.723528253,4203.921126,-4628.673426,-4435.193553,4203.938623,-4628.645752,-4435.20585,-2.292788105e-06,2.704288192e-06,2.48510671e-06,0.559849,5.72381,419446,8016.74,31645.3,6608.8,8016.76,31645.2,6609.06,4.71293e-06,1,2.67176e-12,2.10676e+06,5.36593e+06,-3.59081e+06,-4156.49,4665,4515.72,2.61776e+10,-1.32802e+11,-5.75767e+10,131302,604118,-1.3166e+06,4.0079e+08,-3.30546e+07,-5.92274e+07,-3643.28,5016.23,7890.08,0,0,1.32436e-23,1.09113e-08,1.00671e-08,-2.09784e-08,-3.04803e-07,1.79304e-06,7.01905e-07,1.97712e-08,6.5884e-07,-6.78612e-07,-3.17943e-05,3.60668e-05,3.40897e-05,0.0400302,0.0399841,0.0400503,-1.00314e-06,5.6511e-08,9.46222e-07,-0,-0,-0,0,0,0,
1.4,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.65,2156.95,3.98683e+08,-3.84202e+07,-5.56384e+07,143.725,887.073,356.6,-1.36156e-05,1.01438e-05,3.46295e-06,-4.76705e-06,3.55224e-06,1.21216e-06,1,-9.6556e-07,7.23798e-07,2.42683e-07,1.73284e-06,1.50137e-11,-2105886.560065808,-5366839.074430923,3589976.273835766,4204.188898,-4627.991107,-4435.651322,4204.209191,-4627.959009,-4435.665577,-2.293004549e-06,2.70381897e-06,2.485466205e-06,0.559772,5.7239,419445,7989.57,31559.6,6610.43,7989.6,31559.5,6610.74,4.71293e-06,1,2.67179e-12,2.10634e+06,5.3664e+06,-3.59036e+06,-4152.84,4667.28,4522.93,2.61777e+10,-1.32802e+11,-5.75769e+10,140317,653654,-1.42675e+06,4.00789e+08,-3.30541e+07,-5.92266e+07,-3608.74,4974.28,8149.14,0,0,0,1.09113e-08,1.00671e-08,-2.09784e-08,-3.04803e-07,1.79304e-06,7.01907e-07,1.96547e-08,6.58921e-07,-6.78576e-07,-3.17974e-05,3.60602e-05,3.40947e-05,0.0399833,0.040004,0.0399431,-9.96126e-07,5.48096e-08,9.42238e-07,-0,-0,-0,0,0,0,
1.5,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.65,2156.95,3.98683e+08,-3.84201e+07,-5.56383e+07,143.725,887.073,356.6,-1.45884e-05,1.08652e-05,3.71327e-06,-5.47215e-06,4.07747e-06,1.39157e-06,1,-9.72854e-07,7.21372e-07,2.50318e-07,1.85651e-06,1.72332e-11,-2105466.045016445,-5367301.930771691,3589532.599904181,4204.456724,-4627.308454,-4436.109219,4204.480022,-4627.271606,-4436.125574,-2.29322089e-06,2.703349836e-06,2.485825534e-06,0.559695,5.72398,419444,7876.43,31652.3,6576.54,7876.46,31652.2,6576.9,4.71293e-06,1,2.67182e-12,2.10593e+06,5.36687e+06,-3.58991e+06,-4149.21,4669.54,4530.1,2.61777e+10,-1.32801e+11,-5.7577e+10,149764,702896,-1.53603e+06,4.00789e+08,-3.30537e+07,-5.92258e+07,-3574.17,4933.51,8407.78,0,0,-1.32436e-23,1.09113e-08,1.00671e-08,-2.09784e-08,-3.04803e-07,1.79304e-06,7.01909e-07,1.95383e-08,6.59002e-07,-6.78541e-07,-3.18004e-05,3.60536e-05,3.40998e-05,0.0399707,0.0400337,0.0400162,-1.0033e-06,5.23028e-08,9.49837e-07,-0,-0,-0,0,0,0,
1.6,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84199e+07,-5.56383e+07,143.724,887.073,356.6,-1.55582e-05,1.15846e-05,3.96927e-06,-6.22582e-06,4.63871e-06,1.58363e-06,1,-9.69789e-07,7.19363e-07,2.55998e-07,1.97994e-06,1.96008e-11,-2105045.672347529,-5367764.532691001,3589089.058669466,4204.724389,-4626.626017,-4436.566875,4204.750896,-4626.584092,-4436.585475,-2.293437304e-06,2.702880413e-06,2.486184988e-06,0.559618,5.72407,419444,7878.54,31645.7,6583.21,7878.57,31645.6,6583.62,4.71293e-06,1,2.67184e-12,2.10551e+06,5.36734e+06,-3.58946e+06,-4145.55,4671.82,4537.3,2.61777e+10,-1.32801e+11,-5.75772e+10,158058,752359,-1.64634e+06,4.00789e+08,-3.30531e+07,-5.92249e+07,-3540,4890.1,8665.2,0,0,0,1.09113e-08,1.00672e-08,-2.09784e-08,-3.04804e-07,1.79304e-06,7.01912e-07,1.94217e-08,6.59083e-07,-6.78505e-07,-3.18035e-05,3.6047e-05,3.41048e-05,0.0401576,0.0400237,0.0399304,-1.00012e-06,5.02125e-08,9.55482e-07,-0,-0,-0,0,0,0,
1.7,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84199e+07,-5.56382e+07,143.724,887.073,356.6,-1.65272e-05,1.23044e-05,4.21861e-06,-7.02795e-06,5.23594e-06,1.78833e-06,1,-9.68994e-07,7.19804e-07,2.49337e-07,2.1032e-06,2.21172e-11,-2104625.103736818,-5368227.252497824,3588645.293162966,4204.992109,-4625.943247,-4437.024658,4205.022028,-4625.89592,-4437.045646,-2.293653611e-06,2.702411078e-06,2.486544277e-06,0.55954,5.72416,419443,7957.53,31691.2,6690.79,7957.56,31691.1,6691.26,4.71293e-06,1,2.67187e-12,2.1051e+06,5.3678e+06,-3.589e+06,-4141.87,4674.07,4544.49,2.61777e+10,-1.32801e+11,-5.75773e+10,165482,801497,-1.7563e+06,4.00788e+08,-3.30526e+07,-5.9224e+07,-3506.14,4844.23,8921.93,2.64871e-23,0,1.32436e-23,1.09112e-08,1.00672e-08,-2.09784e-08,-3.04804e-07,1.79304e-06,7.01914e-07,1.93051e-08,6.59164e-07,-6.78469e-07,-3.18065e-05,3.60404e-05,3.41099e-05,0.039974,0.0399667,0.0399682,-9.9921e-07,5.05728e-08,9.48785e-07,-0,-0,-0,0,0,0,
1.8,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84198e+07,-5.56382e+07,143.724,887.073,356.6,-1.74965e-05,1.30256e-05,4.46571e-06,-7.87855e-06,5.86919e-06,2.00543e-06,1,-9.69343e-07,7.21188e-07,2.47098e-07,2.22652e-06,2.47869e-11,-2104204.677548976,-5368689.717915128,3588201.66041221,4205.259667,-4625.260692,-4437.482201,4205.293205,-4625.207637,-4437.505719,-2.293869988e-06,2.701941454e-06,2.486903689e-06,0.559463,5.72425,419443,7967.2,31652.8,6677.49,7967.24,31652.7,6678.02,4.71293e-06,1,2.6719e-12,2.10468e+06,5.36827e+06,-3.58855e+06,-4138.22,4676.33,4551.66,2.61777e+10,-1.32801e+11,-5.75775e+10,173816,850764,-1.86614e+06,4.00788e+08,-3.30522e+07,-5.92231e+07,-3472.03,4800.99,9178.85,0,0,1.32436e-23,1.09112e-08,1.00672e-08,-2.09784e-08,-3.04804e-07,1.79304e-06,7.01917e-07,1.91884e-08,6.59245e-07,-6.78434e-07,-3.18096e-05,3.60338e-05,3.41149e-05,0.0399871,0.0400628,0.0400276,-9.99443e-07,5.18752e-08,9.4651e-07,-0,-0,-0,0,0,0,
1.9,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84197e+07,-5.56382e+07,143.724,887.073,356.6,-1.84717e-05,1.37512e-05,4.71663e-06,-8.77775e-06,6.5386e-06,2.23499e-06,1,-9.75177e-07,7.25585e-07,2.50928e-07,2.35063e-06,2.76273e-11,-2103784.055405091,-5369152.301156976,3587757.803360578,4205.52728,-4624.577804,-4437.939872,4205.564644,-4624.518692,-4437.966061,-2.294086261e-06,2.701471917e-06,2.487262937e-06,0.559386,5.72434,419442,7977,31688.8,6563.19,7977.05,31688.6,6563.78,4.71293e-06,1,2.67192e-12,2.10427e+06,5.36874e+06,-3.58809e+06,-4134.58,4678.59,4558.85,2.61777e+10,-1.32801e+11,-5.75777e+10,182528,900111,-1.97599e+06,4.00788e+08,-3.30517e+07,-5.92222e+07,-3437.77,4758.66,9436.32,0,0,1.32436e-23,1.09112e-08,1.00672e-08,-2.09784e-08,-3.04805e-07,1.79303e-06,7.0192e-07,1.90717e-08,6.59326e-07,-6.78398e-07,-3.18127e-05,3.60272e-05,3.412e-05,0.0400738,0.0400623,0.0400182,-1.00516e-06,5.61913e-08,9.50304e-07,-0,-0,-0,0,0,0,
2,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84196e+07,-5.56381e+07,143.723,887.073,356.6,-1.94451e-05,1.4473e-05,4.96846e-06,-9.72567e-06,7.24421e-06,2.47712e-06,1,-9.73408e-07,7.21879e-07,2.51823e-07,2.4744e-06,3.06134e-11,-2103363.575712904,-5369614.630056193,3587314.079109239,4205.794731,-4623.895132,-4438.397302,4205.836129,-4623.829635,-4438.426306,-2.294302605e-06,2.701002092e-06,2.487622308e-06,0.559309,5.72443,419441,7920.93,31686.5,6608.52,7920.99,31686.4,6609.18,4.71294e-06,1,2.67195e-12,2.10385e+06,5.36921e+06,-3.58764e+06,-4130.91,4680.87,4566.07,2.61778e+10,-1.32801e+11,-5.75779e+10,190985,949693,-2.08649e+06,4.00787e+08,-3.30512e+07,-5.92212e+07,-3403.37,4715.14,9695.36,0,0,1.32436e-23,1.09111e-08,1.00673e-08,-2.09784e-08,-3.04805e-07,1.79303e-06,7.01923e-07,1.89549e-08,6.59408e-07,-6.78362e-07,-3.18157e-05,3.60205e-05,3.4125e-05,0.0400184,0.0400044,0.0400068,-1.00327e-06,5.24045e-08,9.51164e-07,-0,-0,-0,0,0,0,
2.1,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84196e+07,-5.56381e+07,143.723,887.073,356.6,-2.04116e-05,1.51919e-05,5.21673e-06,-1.07221e-05,7.98583e-06,2.73175e-06,1,-9.66445e-07,7.18896e-07,2.48276e-07,2.59739e-06,3.37321e-11,-2102942.900060629,-5370077.076705762,3586870.130538673,4206.062237,-4623.212126,-4438.854859,4206.107874,-4623.139918,-4438.886821,-2.294518845e-06,2.700532354e-06,2.487981514e-06,0.559231,5.72452,419441,7974.7,31683,6733.44,7974.76,31682.8,6734.17,4.71294e-06,1,2.67198e-12,2.10344e+06,5.36967e+06,-3.58718e+06,-4127.24,4683.13,4573.28,2.61778e+10,-1.32801e+11,-5.75781e+10,199110,999151,-2.19686e+06,4.00787e+08,-3.30508e+07,-5.92203e+07,-3369.23,4671.15,9952.98,0,-1.32436e-23,0,1.09111e-08,1.00673e-08,-2.09784e-08,-3.04805e-07,1.79303e-06,7.01926e-07,1.88382e-08,6.59489e-07,-6.78327e-07,-3.18188e-05,3.60139e-05,3.41301e-05,0.0400041,0.0401092,0.0399679,-9.96195e-07,4.934e-08,9.47581e-07,-0,-0,-0,0,0,0,
2.2,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84195e+07,-5.56381e+07,143.723,887.073,356.6,-2.13799e-05,1.5916e-05,5.45809e-06,-1.17669e-05,8.76353e-06,2.99862e-06,1,-9.68356e-07,7.24044e-07,2.41359e-07,2.72068e-06,3.70105e-11,-2102522.366885469,-5370539.269063342,3586426.314809361,4206.329581,-4622.529336,-4439.312176,4206.379667,-4622.450088,-4439.347235,-2.294735154e-06,2.700062327e-06,2.488340845e-06,0.559154,5.72461,419440,7980.57,31551.4,6641.54,7980.63,31551.2,6642.34,4.71294e-06,1,2.672e-12,2.10303e+06,5.37014e+06,-3.58672e+06,-4123.6,4685.38,4580.45,2.61778e+10,-1.32801e+11,-5.75784e+10,207535,1.0483e+06,-2.30639e+06,4.00787e+08,-3.30503e+07,-5.92193e+07,-3335.15,4628.17,10209.6,0,1.32435e-23,0,1.0911e-08,1.00674e-08,-2.09784e-08,-3.04806e-07,1.79303e-06,7.01929e-07,1.87213e-08,6.5957e-07,-6.78291e-07,-3.18218e-05,3.60073e-05,3.41351e-05,0.0399421,0.0400458,0.0400615,-9.97988e-07,5.44069e-08,9.40629e-07,-0,-0,-0,0,0,0,
2.3,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84193e+07,-5.5638e+07,143.723,887.073,356.6,-2.23423e-05,1.66268e-05,5.71244e-06,-1.28599e-05,9.5771e-06,3.27788e-06,1,-9.62407e-07,7.10834e-07,2.54344e-07,2.843e-06,4.04132e-11,-2102101.637749595,-5371001.579093358,3585982.27474608,4206.59698,-4621.846212,-4439.76962,4206.651721,-4621.759599,-4439.807918,-2.294951363e-06,2.699592389e-06,2.488700009e-06,0.559077,5.7247,419440,7801.9,31611.7,6751.82,7801.97,31611.5,6752.7,4.71294e-06,1,2.67203e-12,2.10262e+06,5.37061e+06,-3.58626e+06,-4119.99,4687.65,4587.64,2.61778e+10,-1.32801e+11,-5.75786e+10,217176,1.09774e+06,-2.41603e+06,4.00786e+08,-3.30498e+07,-5.92182e+07,-3300.53,4588.07,10468.3,0,0,0,1.0911e-08,1.00674e-08,-2.09784e-08,-3.04806e-07,1.79303e-06,7.01933e-07,1.86044e-08,6.59651e-07,-6.78255e-07,-3.18249e-05,3.60006e-05,3.41402e-05,0.0400583,0.0400829,0.0399408,-9.91922e-07,4.11156e-08,9.53577e-07,-0,-0,-0,0,0,0,
2.4,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84193e+07,-5.5638e+07,143.722,887.073,356.6,-2.3314e-05,1.73431e-05,5.97025e-06,-1.40013e-05,1.04263e-05,3.56995e-06,1,-9.71642e-07,7.16307e-07,2.57809e-07,2.96643e-06,4.39985e-11,-2101681.051119641,-5371463.634878306,3585538.367568583,4206.864217,-4621.163304,-4440.226824,4206.923814,-4621.069002,-4440.268502,-2.295167639e-06,2.699122162e-06,2.489059298e-06,0.559,5.72479,419439,7843.46,31697.5,6663.08,7843.54,31697.3,6664.04,4.71294e-06,1,2.67206e-12,2.10221e+06,5.37108e+06,-3.5858e+06,-4116.35,4689.87,4594.76,2.61778e+10,-1.32801e+11,-5.75788e+10,224332,1.1465e+06,-2.52523e+06,4.00786e+08,-3.30494e+07,-5.92171e+07,-3267.13,4542.41,10721.8,-2.64871e-23,0,-1.32435e-23,1.09109e-08,1.00674e-08,-2.09784e-08,-3.04807e-07,1.79303e-06,7.01936e-07,1.84874e-08,6.59732e-07,-6.7822e-07,-3.1828e-05,3.5994e-05,3.41453e-05,0.0400911,0.040004,0.0399917,-1.00104e-06,4.65075e-08,9.57007e-07,-0,-0,-0,0,0,0,
2.5,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84192e+07,-5.5638e+07,143.722,887.073,356.6,-2.42765e-05,1.80621e-05,6.21327e-06,-1.51911e-05,1.13115e-05,3.87454e-06,1,-9.62508e-07,7.1896e-07,2.43027e-07,3.089e-06,4.77096e-11,-2101260.268504564,-5371925.808283884,3585094.236017299,4207.131509,-4620.480063,-4440.684155,4207.196167,-4620.377746,-4440.729355,-2.29538381e-06,2.698652023e-06,2.489418421e-06,0.558922,5.72488,419439,7948.57,31527.3,6723.79,7948.65,31527,6724.84,4.71294e-06,1,2.67209e-12,2.10179e+06,5.37155e+06,-3.58534e+06,-4112.67,4692.11,4601.95,2.61779e+10,-1.32801e+11,-5.75791e+10,231344,1.19571e+06,-2.63551e+06,4.00786e+08,-3.30489e+07,-5.92161e+07,-3233.52,4495.9,10977.3,0,0,0,1.09109e-08,1.00675e-08,-2.09784e-08,-3.04807e-07,1.79303e-06,7.0194e-07,1.83705e-08,6.59813e-07,-6.78184e-07,-3.1831e-05,3.59874e-05,3.41503e-05,0.0399501,0.0399213,0.0399737,-9.91789e-07,4.90789e-08,9.42189e-07,-0,-0,-0,0,0,0,
2.6,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84191e+07,-5.56379e+07,143.722,887.073,356.6,-2.52434e-05,1.87794e-05,6.46421e-06,-1.64291e-05,1.22325e-05,4.19148e-06,1,-9.66885e-07,7.17317e-07,2.50939e-07,3.21198e-06,5.1584e-11,-2100839.628437798,-5372387.727476393,3584650.237410665,4207.39864,-4619.797038,-4441.141245,4207.468566,-4619.68638,-4441.190107,-2.29560005e-06,2.698181596e-06,2.489777668e-06,0.558845,5.72497,419438,7906.23,31562.4,6714.69,7906.32,31562.1,6715.83,4.71294e-06,1,2.67211e-12,2.10138e+06,5.37202e+06,-3.58488e+06,-4109.07,4694.35,4609.1,2.61779e+10,-1.328e+11,-5.75794e+10,240472,1.24477e+06,-2.7445e+06,4.00785e+08,-3.30485e+07,-5.9215e+07,-3199.27,4454.78,11234.1,0,-1.32435e-23,0,1.09109e-08,1.00675e-08,-2.09784e-08,-3.04808e-07,1.79303e-06,7.01944e-07,1.82534e-08,6.59895e-07,-6.78148e-07,-3.18341e-05,3.59807e-05,3.41554e-05,0.040112,0.0399622,0.0400616,-9.96049e-07,4.73545e-08,9.50065e-07,-0,-0,-0,0,0,0,
2.7,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.8419e+07,-5.56379e+07,143.722,887.073,356.601,-2.62128e-05,1.95002e-05,6.71433e-06,-1.77155e-05,1.31895e-05,4.52094e-06,1,-9.69376e-07,7.20836e-07,2.50115e-07,3.33534e-06,5.56225e-11,-2100418.7923785,-5372849.764219063,3584206.014408349,4207.665825,-4619.113679,-4441.598463,4207.741225,-4618.994353,-4441.651126,-2.295816186e-06,2.697711258e-06,2.490136749e-06,0.558768,5.72506,419437,7937.99,31620.3,6656.44,7938.09,31620,6657.67,4.71294e-06,1,2.67214e-12,2.10097e+06,5.37249e+06,-3.58442e+06,-4105.43,4696.59,4616.26,2.61779e+10,-1.328e+11,-5.75796e+10,248456,1.29388e+06,-2.85412e+06,4.00785e+08,-3.3048e+07,-5.92138e+07,-3165.38,4410.74,11490.1,0,0,0,1.09108e-08,1.00676e-08,-2.09784e-08,-3.04808e-07,1.79303e-06,7.01949e-07,1.81363e-08,6.59976e-07,-6.78112e-07,-3.18372e-05,3.59741e-05,3.41604e-05,0.0400829,0.0400872,0.0400161,-9.98423e-07,5.0793e-08,9.49206e-07,-0,-0,-0,0,0,0,
2.8,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.96,3.98683e+08,-3.84189e+07,-5.56379e+07,143.722,887.073,356.601,-2.71777e-05,2.02157e-05,6.96595e-06,-1.90503e-05,1.41824e-05,4.86295e-06,1,-9.64968e-07,7.15456e-07,2.51619e-07,3.45807e-06,5.97913e-11,-2099998.098899718,-5373311.54679188,3583761.924398791,4207.932848,-4618.430536,-4442.05544,4208.013929,-4618.302216,-4442.112044,-2.296032392e-06,2.697240631e-06,2.490495954e-06,0.55869,5.72515,419437,7916.35,31661.4,6765.36,7916.45,31661.1,6766.69,4.71294e-06,1,2.67217e-12,2.10056e+06,5.37296e+06,-3.58396e+06,-4101.78,4698.84,4623.45,2.61779e+10,-1.328e+11,-5.75799e+10,256752,1.34316e+06,-2.96398e+06,4.00785e+08,-3.30476e+07,-5.92127e+07,-3131.25,4367.18,11747.4,0,0,0,1.09108e-08,1.00676e-08,-2.09784e-08,-3.04809e-07,1.79303e-06,7.01953e-07,1.80192e-08,6.60057e-07,-6.78076e-07,-3.18402e-05,3.59674e-05,3.41655e-05,0.0400342,0.0400247,0.039946,-9.93898e-07,4.53312e-08,9.50674e-07,-0,-0,-0,0,0,0,
