time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],rw_angular_velocity[rad/s],rw_angular_velocity_rpm[rpm],rw_angular_velocity_upperlimit[rpm],rw_angular_acceleration[rad/s^2],
101,0,0,0,0,0,0,2.61784e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83318e+07,-5.56028e+07,143.481,887.095,356.634,-6.46824e-05,0.000143112,4.82012e-05,0.188809,0.00613522,0.00275186,0.981991,-6.03133e-07,-5.28388e-08,1.85134e-08,1.64281e-05,1.3494e-09,-1674759.048245331,-5793001.846773259,3126431.413274436,4443.876882,-3920.469078,-4862.68279,4466.743205,-5457.942668,-3003.809319,-2.444601543e-06,2.50702718e-06,2.619792428e-06,0.480886,5.80913,418925,4069.83,28159.8,12601.8,4148.02,30812.5,1314.17,4.71298e-06,1,2.69562e-12,1.75411e+06,4.21471e+06,-5.02967e+06,-3745.6,5793.96,3535.74,2.57869e+10,-1.44763e+11,-3.88226e+09,1.94029e+06,493984,-5.29447e+06,4.00731e+08,-5.32333e+07,-3.72381e+07,1792.2,12456.7,60145.9,0,0,0,1.66959e-08,2.8661e-09,-1.9562e-08,-2.50394e-07,1.70581e-06,3.62154e-08,2.40355e-07,5.46651e-07,-7.87007e-07,-3.41037e-05,4.4597e-05,2.05615e-05,0.0399793,0.0399874,0.0400204,-1.18058e-06,1.13466e-07,1.066e-06,-0,-0,-0,0,0,0,-0.000109023,0.000143164,4.81827e-05,457.27,4366.61,6000,1.91345,
101.1,0,0,0,0,0,0,2.61784e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83317e+07,-5.56028e+07,143.481,887.095,356.634,-6.52705e-05,0.000143049,4.82175e-05,0.188806,0.00614178,0.0027556,0.981991,-5.88026e-07,-6.27548e-08,1.62882e-08,1.64463e-05,1.35241e-09,-1674314.741118922,-5793393.776681771,3125945.226319162,4444.089801,-3919.732467,-4863.081424,4466.982858,-5457.409092,-3004.421384,-2.444820801e-06,2.506542123e-06,2.620057363e-06,0.480805,5.80921,418925,4037.75,28032.5,12786.9,4113.04,30763,1533.11,4.71298e-06,1,2.69565e-12,1.75376e+06,4.21527e+06,-5.02932e+06,-3745.98,5796.38,3538.8,2.57863e+10,-1.44763e+11,-3.88283e+09,1.93603e+06,495607,-5.38287e+06,4.00731e+08,-5.32344e+07,-3.72324e+07,1788.09,12466.6,60098.3,-2.64763e-23,0,0,1.66959e-08,2.86609e-09,-1.9562e-08,-2.50388e-07,1.70581e-06,3.62207e-08,2.40249e-07,5.46741e-07,-7.8699e-07,-3.41069e-05,4.45921e-05,2.05672e-05,0.0399289,0.0399913,0.0399732,-1.16838e-06,1.03196e-07,1.06385e-06,-0,-0,-0,0,0,0,0.00117499,0.000143112,4.82012e-05,457.379,4367.65,6000,1.08476,
101.2,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83316e+07,-5.56028e+07,143.481,887.095,356.634,-6.5859e-05,0.000142986,4.82384e-05,0.188803,0.00614833,0.00275934,0.981992,-5.88529e-07,-6.27176e-08,2.08955e-08,1.64649e-05,1.35547e-09,-1673870.233906787,-5793785.790609227,3125458.803847115,4444.302748,-3918.995511,-4863.480156,4467.222539,-5456.875057,-3005.034004,-2.445039933e-06,2.506057149e-06,2.620322175e-06,0.480724,5.8093,418925,3951.77,28063.6,12717.7,4028.21,30766.5,1456.43,4.71298e-06,1,2.69567e-12,1.75341e+06,4.21584e+06,-5.02897e+06,-3746.4,5798.72,3541.79,2.57856e+10,-1.44763e+11,-3.8834e+09,1.93147e+06,497127,-5.46935e+06,4.00731e+08,-5.32354e+07,-3.72267e+07,1783.5,12475.3,60047.5,-2.64763e-23,1.32381e-23,0,1.66958e-08,2.86607e-09,-1.95619e-08,-2.50381e-07,1.70581e-06,3.62261e-08,2.40143e-07,5.46831e-07,-7.86974e-07,-3.41102e-05,4.45872e-05,2.05729e-05,0.0399552,0.039909,0.0399736,-1.17172e-06,1.0283e-07,1.06852e-06,-0,-0,-0,0,0,0,-0.000361877,0.000143049,4.82175e-05,457.378,4367.64,6000,-0.0073199,
101.3,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83316e+07,-5.56027e+07,143.481,887.095,356.634,-6.64462e-05,0.000142934,4.82478e-05,0.188799,0.00615489,0.00276308,0.981993,-5.87165e-07,-5.21795e-08,9.41102e-09,1.64843e-05,1.35865e-09,-1673425.884211635,-5794177.573183334,3124972.537181543,4444.515553,-3918.258801,-4863.878666,4467.46207,-5456.340991,-3005.646661,-2.445259109e-06,2.505571868e-06,2.62058708e-06,0.480643,5.80938,418924,4180.78,28031.7,12685.5,4257.43,30724.1,1441.69,4.71298e-06,1,2.69569e-12,1.75305e+06,4.21642e+06,-5.02861e+06,-3746.79,5801.06,3544.78,2.5785e+10,-1.44764e+11,-3.88398e+09,1.92631e+06,498540,-5.55587e+06,4.00731e+08,-5.32365e+07,-3.72211e+07,1778.76,12482.2,59997.4,-2.64763e-23,0,1.32381e-23,1.66958e-08,2.86606e-09,-1.95619e-08,-2.50375e-07,1.70581e-06,3.62315e-08,2.40037e-07,5.4692e-07,-7.86957e-07,-3.41134e-05,4.45823e-05,2.05786e-05,0.0399573,0.0400547,0.0400643,-1.17319e-06,1.12965e-07,1.05712e-06,-0,-0,-0,0,0,0,0.000679883,0.000142986,4.82384e-05,457.368,4367.54,6000,-0.103798,
101.4,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83314e+07,-5.56027e+07,143.48,887.095,356.634,-6.70322e-05,0.000142877,4.82675e-05,0.188796,0.00616144,0.00276682,0.981993,-5.86033e-07,-5.69912e-08,1.97086e-08,1.65036e-05,1.36184e-09,-1672981.334417748,-5794569.439713443,3124486.03497167,4444.728388,-3917.521745,-4864.277275,4467.701634,-5455.806465,-3006.259868,-2.44547816e-06,2.505086671e-06,2.620851862e-06,0.480562,5.80946,418924,4088.41,28112.7,12750.9,4165.1,30823.8,1471.41,4.71298e-06,1,2.69571e-12,1.7527e+06,4.21699e+06,-5.02826e+06,-3747.22,5803.41,3547.78,2.57843e+10,-1.44764e+11,-3.88457e+09,1.92327e+06,500325,-5.64201e+06,4.00731e+08,-5.32375e+07,-3.72154e+07,1774.99,12495,59949.5,-2.64763e-23,1.32381e-23,0,1.66958e-08,2.86606e-09,-1.95618e-08,-2.50369e-07,1.70581e-06,3.62371e-08,2.3993e-07,5.4701e-07,-7.86941e-07,-3.41166e-05,4.45774e-05,2.05844e-05,0.0400235,0.0399097,0.0400214,-1.17489e-06,1.07802e-07,1.06745e-06,-0,-0,-0,0,0,0,0.00078319,0.000142934,4.82478e-05,457.48,4368.61,6000,1.11869,
101.5,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83313e+07,-5.56026e+07,143.48,887.095,356.634,-6.76095e-05,0.000142818,4.82812e-05,0.188793,0.00616799,0.00277056,0.981994,-5.77363e-07,-5.88332e-08,1.36749e-08,1.65225e-05,1.36496e-09,-1672536.94217286,-5794961.074936375,3123999.688616675,4444.94108,-3916.784935,-4864.675661,4467.941047,-5455.271912,-3006.873108,-2.445697253e-06,2.504601167e-06,2.621116736e-06,0.480481,5.80954,418923,4103.28,27998.5,12784.6,4178.84,30730.3,1545.52,4.71298e-06,1,2.69573e-12,1.75234e+06,4.21756e+06,-5.02791e+06,-3747.6,5805.74,3550.77,2.57837e+10,-1.44764e+11,-3.88516e+09,1.91859e+06,501814,-5.72803e+06,4.00731e+08,-5.32385e+07,-3.72097e+07,1770.6,12503.1,59901.5,0,0,-1.32381e-23,1.66957e-08,2.86605e-09,-1.95618e-08,-2.50362e-07,1.70582e-06,3.62427e-08,2.39824e-07,5.471e-07,-7.86924e-07,-3.41199e-05,4.45725e-05,2.05901e-05,0.0399831,0.0400094,0.0400543,-1.16904e-06,1.05586e-07,1.0615e-06,-0,-0,-0,0,0,0,0.00156948,0.000142877,4.82675e-05,457.445,4368.28,6000,-0.344535,
101.6,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83313e+07,-5.56026e+07,143.48,887.095,356.634,-6.81868e-05,0.000142761,4.83002e-05,0.188789,0.00617454,0.0027743,0.981994,-5.77293e-07,-5.66866e-08,1.90602e-08,1.65418e-05,1.36816e-09,-1672092.349819826,-5795352.794049197,3123513.10669379,4445.153802,-3916.047779,-4865.074145,4468.18049,-5454.736901,-3007.486895,-2.44591622e-06,2.504115747e-06,2.621381487e-06,0.4804,5.80962,418923,4053.27,28079.8,12703.7,4130.49,30775.8,1439.8,4.71298e-06,1,2.69575e-12,1.75199e+06,4.21813e+06,-5.02755e+06,-3748.02,5808.03,3553.72,2.57831e+10,-1.44764e+11,-3.88577e+09,1.91459e+06,503394,-5.81289e+06,4.0073e+08,-5.32396e+07,-3.7204e+07,1766.32,12512.9,59852.3,0,0,0,1.66957e-08,2.86604e-09,-1.95617e-08,-2.50356e-07,1.70582e-06,3.62484e-08,2.39718e-07,5.4719e-07,-7.86907e-07,-3.41231e-05,4.45676e-05,2.05958e-05,0.040024,0.0399076,0.0399409,-1.17175e-06,1.07348e-07,1.06694e-06,-0,-0,-0,0,0,0,0.000543995,0.000142818,4.82812e-05,457.51,4368.9,6000,0.647302,
101.7,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83312e+07,-5.56026e+07,143.48,887.095,356.634,-6.87592e-05,0.000142704,4.83159e-05,0.188786,0.00618108,0.00277804,0.981995,-5.72342e-07,-5.69724e-08,1.56349e-08,1.6561e-05,1.37134e-09,-1671647.915047808,-5795744.281901014,3123026.68067418,4445.366381,-3915.31087,-4865.472407,4468.419783,-5454.201864,-3008.10071,-2.44613523e-06,2.50363002e-06,2.62164633e-06,0.480319,5.8097,418922,4094.93,28030.1,12750.8,4171.36,30747,1502.81,4.71298e-06,1,2.69577e-12,1.75163e+06,4.2187e+06,-5.0272e+06,-3748.41,5810.32,3556.67,2.57824e+10,-1.44764e+11,-3.88638e+09,1.91001e+06,504868,-5.89765e+06,4.0073e+08,-5.32406e+07,-3.71984e+07,1761.97,12520.9,59804.7,0,0,0,1.66956e-08,2.86603e-09,-1.95617e-08,-2.50349e-07,1.70582e-06,3.62542e-08,2.39611e-07,5.47279e-07,-7.86891e-07,-3.41263e-05,4.45627e-05,2.06016e-05,0.0400286,0.0400765,0.0399977,-1.16958e-06,1.06689e-07,1.06359e-06,-0,-0,-0,0,0,0,4.94203e-05,0.000142761,4.83002e-05,457.584,4369.61,6000,0.745658,
101.8,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83311e+07,-5.56026e+07,143.479,887.095,356.634,-6.93328e-05,0.000142649,4.83343e-05,0.188783,0.00618762,0.00278178,0.981995,-5.73604e-07,-5.50575e-08,1.84584e-08,1.65807e-05,1.3746e-09,-1671203.280165425,-5796135.853570276,3122540.019070959,4445.578989,-3914.573614,-4865.870767,4468.659105,-5453.666371,-3008.715068,-2.446354113e-06,2.503144378e-06,2.621911049e-06,0.480238,5.80978,418922,4092,28146.5,12747.8,4169.49,30853.9,1457.14,4.71298e-06,1,2.69579e-12,1.75128e+06,4.21927e+06,-5.02684e+06,-3748.81,5812.58,3559.61,2.57818e+10,-1.44764e+11,-3.88701e+09,1.90585e+06,506401,-5.98172e+06,4.0073e+08,-5.32417e+07,-3.71927e+07,1757.72,12530,59756.8,0,0,0,1.66956e-08,2.86603e-09,-1.95616e-08,-2.50343e-07,1.70582e-06,3.626e-08,2.39505e-07,5.47369e-07,-7.86874e-07,-3.41296e-05,4.45578e-05,2.06073e-05,0.0399684,0.0399829,0.0399255,-1.1736e-06,1.0823e-07,1.06647e-06,-0,-0,-0,0,0,0,9.73123e-05,0.000142704,4.83159e-05,457.734,4371.04,6000,1.49427,
101.9,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.8331e+07,-5.56025e+07,143.479,887.095,356.634,-6.98974e-05,0.000142588,4.8353e-05,0.188779,0.00619415,0.00278552,0.981996,-5.64591e-07,-6.12887e-08,1.86664e-08,1.65997e-05,1.37775e-09,-1670758.80288888,-5796527.194031049,3122053.51341154,4445.791455,-3913.836605,-4866.268905,4468.898277,-5453.130856,-3009.329453,-2.44657304e-06,2.50265843e-06,2.622175861e-06,0.480157,5.80987,418921,3966.46,28015.2,12739.6,4043.16,30729.4,1496.74,4.71298e-06,1,2.69581e-12,1.75092e+06,4.21984e+06,-5.02649e+06,-3749.19,5814.85,3562.55,2.57811e+10,-1.44764e+11,-3.88764e+09,1.90143e+06,507892,-6.06591e+06,4.0073e+08,-5.32427e+07,-3.71871e+07,1753.48,12538.3,59709.9,0,0,0,1.66956e-08,2.86602e-09,-1.95616e-08,-2.50336e-07,1.70582e-06,3.6266e-08,2.39398e-07,5.47459e-07,-7.86857e-07,-3.41328e-05,4.45529e-05,2.06131e-05,0.0399659,0.0399118,0.039932,-1.16735e-06,1.01633e-07,1.06676e-06,-0,-0,-0,0,0,0,0.000164431,0.000142649,4.83343e-05,457.786,4371.53,6000,0.517926,
102,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83309e+07,-5.56025e+07,143.479,887.095,356.634,-7.04557e-05,0.000142532,4.83657e-05,0.188776,0.00620069,0.00278926,0.981997,-5.58335e-07,-5.63593e-08,1.27203e-08,1.66188e-05,1.38093e-09,-1670314.125499767,-5796918.61823684,3121566.772152794,4446.003951,-3913.09925,-4866.667141,4469.137478,-5452.594886,-3009.944375,-2.446791841e-06,2.502172567e-06,2.62244055e-06,0.480076,5.80995,418921,4080.95,27945.6,12706.4,4157.6,30652,1493.5,4.71298e-06,1,2.69583e-12,1.75057e+06,4.22041e+06,-5.02613e+06,-3749.6,5817.06,3565.45,2.57805e+10,-1.44764e+11,-3.88828e+09,1.89661e+06,509282,-6.14894e+06,4.0073e+08,-5.32437e+07,-3.71814e+07,1748.89,12545.3,59661.2,0,0,0,1.66955e-08,2.86602e-09,-1.95615e-08,-2.5033e-07,1.70582e-06,3.6272e-08,2.39292e-07,5.47549e-07,-7.8684e-07,-3.41361e-05,4.4548e-05,2.06188e-05,0.040033,0.039976,0.0399162,-1.16381e-06,1.06166e-07,1.06089e-06,-0,-0,-0,0,0,0,0.000155689,0.000142588,4.8353e-05,457.79,4371.58,6000,0.047052,
102.1,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83308e+07,-5.56024e+07,143.478,887.095,356.634,-7.10184e-05,0.000142474,4.83861e-05,0.188772,0.00620722,0.002793,0.981997,-5.62717e-07,-5.80643e-08,2.03974e-08,1.66384e-05,1.38418e-09,-1669869.605741306,-5797309.811286642,3121080.186878382,4446.216304,-3912.362142,-4867.065155,4469.37653,-5452.058895,-3010.559318,-2.447010683e-06,2.501686398e-06,2.622705331e-06,0.479995,5.81003,418921,4033.18,28063,12766,4110.21,30783.3,1505.06,4.71298e-06,1,2.69585e-12,1.75021e+06,4.22099e+06,-5.02578e+06,-3750.01,5819.26,3568.33,2.57799e+10,-1.44764e+11,-3.88893e+09,1.89286e+06,510836,-6.231e+06,4.0073e+08,-5.32448e+07,-3.71758e+07,1744.77,12555,59613.8,0,0,-1.32381e-23,1.66955e-08,2.86602e-09,-1.95615e-08,-2.50324e-07,1.70583e-06,3.62781e-08,2.39185e-07,5.47639e-07,-7.86824e-07,-3.41393e-05,4.45431e-05,2.06246e-05,0.0400542,0.0399951,0.0399916,-1.17088e-06,1.0409e-07,1.06861e-06,-0,-0,-0,0,0,0,0.00218013,0.000142532,4.83657e-05,457.8,4371.66,6000,0.0926489,
102.2,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83307e+07,-5.56024e+07,143.478,887.095,356.634,-7.15797e-05,0.000142422,4.83968e-05,0.188769,0.00621375,0.00279675,0.981998,-5.61313e-07,-5.14395e-08,1.06749e-08,1.66583e-05,1.3875e-09,-1669424.8858609,-5797701.088015348,3120593.365981091,4446.428686,-3911.624687,-4867.463267,4469.615613,-5451.52245,-3011.174798,-2.447229397e-06,2.501200313e-06,2.622969988e-06,0.479913,5.81011,418920,4123.46,28041.5,12694.4,4201.24,30736.5,1447.93,4.71298e-06,1,2.69587e-12,1.74986e+06,4.22156e+06,-5.02542e+06,-3750.39,5821.47,3571.23,2.57792e+10,-1.44764e+11,-3.88958e+09,1.888e+06,512210,-6.31367e+06,4.00729e+08,-5.32458e+07,-3.71701e+07,1740.29,12561.7,59566.7,0,0,0,1.66954e-08,2.86602e-09,-1.95615e-08,-2.50317e-07,1.70583e-06,3.62843e-08,2.39078e-07,5.47729e-07,-7.86807e-07,-3.41425e-05,4.45381e-05,2.06303e-05,0.0399269,0.0400447,0.0400228,-1.17218e-06,1.10334e-07,1.05897e-06,-0,-0,-0,0,0,0,0.00186934,0.000142474,4.83861e-05,457.815,4371.81,6000,0.156552,
102.3,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83307e+07,-5.56024e+07,143.478,887.096,356.634,-7.21408e-05,0.000142367,4.84186e-05,0.188765,0.00622027,0.00280049,0.981999,-5.61089e-07,-5.47577e-08,2.18398e-08,1.66785e-05,1.39086e-09,-1668980.323643123,-5798092.133634275,3120106.701116494,4446.640926,-3910.887479,-4867.861157,4469.854547,-5450.985982,-3011.790296,-2.447448155e-06,2.500713923e-06,2.623234738e-06,0.479832,5.81019,418920,4006.42,28118.1,12689,4085,30806,1413.25,4.71298e-06,1,2.69589e-12,1.7495e+06,4.22213e+06,-5.02506e+06,-3750.81,5823.68,3574.12,2.57786e+10,-1.44764e+11,-3.89025e+09,1.88481e+06,513876,-6.39605e+06,4.00729e+08,-5.32469e+07,-3.71645e+07,1736.52,12572.9,59520.6,0,-1.32381e-23,0,1.66954e-08,2.86601e-09,-1.95614e-08,-2.50311e-07,1.70583e-06,3.62906e-08,2.38971e-07,5.47819e-07,-7.8679e-07,-3.41458e-05,4.45332e-05,2.06361e-05,0.0400369,0.0399509,0.0399635,-1.17465e-06,1.06669e-07,1.07017e-06,-0,-0,-0,0,0,0,0.000914307,0.000142422,4.83968e-05,457.83,4371.96,6000,0.148228,
102.4,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83306e+07,-5.56023e+07,143.478,887.096,356.634,-7.26946e-05,0.000142311,4.84345e-05,0.188762,0.00622679,0.00280423,0.981999,-5.53814e-07,-5.68188e-08,1.59197e-08,1.66981e-05,1.39414e-09,-1668535.561294033,-5798483.262865975,3119619.800605484,4446.853195,-3910.149924,-4868.259145,4470.09351,-5450.449064,-3012.406328,-2.447666784e-06,2.500227618e-06,2.623499363e-06,0.479751,5.81027,418919,4015.62,27952.8,12712,4092.77,30660.8,1496.36,4.71298e-06,1,2.69591e-12,1.74915e+06,4.2227e+06,-5.02471e+06,-3751.17,5825.88,3577.02,2.57779e+10,-1.44765e+11,-3.89092e+09,1.87995e+06,515244,-6.47839e+06,4.00729e+08,-5.32479e+07,-3.71589e+07,1732.17,12579.5,59475,0,0,0,1.66954e-08,2.86601e-09,-1.95614e-08,-2.50304e-07,1.70583e-06,3.62969e-08,2.38864e-07,5.47908e-07,-7.86773e-07,-3.4149e-05,4.45283e-05,2.06419e-05,0.0400492,0.0399717,0.0401127,-1.17008e-06,1.04244e-07,1.06435e-06,-0,-0,-0,0,0,0,-0.000625314,0.000142367,4.84186e-05,458.038,4373.94,6000,2.07565,
102.5,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.21,2157.19,3.98697e+08,-3.83305e+07,-5.56023e+07,143.478,887.096,356.634,-7.32448e-05,0.000142252,4.8453e-05,0.188758,0.00623331,0.00280798,0.982,-5.50203e-07,-5.8794e-08,1.84953e-08,1.67177e-05,1.39741e-09,-1668090.956639568,-5798874.161034115,3119133.056175536,4447.065322,-3909.412617,-4868.65691,4470.332323,-5449.912126,-3013.022377,-2.447885457e-06,2.499741008e-06,2.623764082e-06,0.47967,5.81035,418919,3993.8,28040.4,12775.4,4071.06,30765.8,1522.72,4.71298e-06,1,2.69593e-12,1.74879e+06,4.22328e+06,-5.02435e+06,-3751.57,5828.04,3579.89,2.57773e+10,-1.44765e+11,-3.8916e+09,1.87574e+06,516704,-6.55978e+06,4.00729e+08,-5.3249e+07,-3.71533e+07,1727.92,12587.7,59428.2,2.64761e-23,-1.32381e-23,0,1.66953e-08,2.86601e-09,-1.95613e-08,-2.50298e-07,1.70584e-06,3.63033e-08,2.38758e-07,5.47998e-07,-7.86756e-07,-3.41522e-05,4.45234e-05,2.06476e-05,0.0399766,0.0400203,0.0399817,-1.16913e-06,1.01895e-07,1.06699e-06,-0,-0,-0,0,0,0,0.000512234,0.000142311,4.84345e-05,458.216,4375.64,6000,1.77976,
102.6,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.22,2157.2,3.98697e+08,-3.83303e+07,-5.56022e+07,143.477,887.096,356.634,-7.37929e-05,0.000142196,4.84705e-05,0.188754,0.00623983,0.00281172,0.982,-5.48091e-07,-5.60047e-08,1.74479e-08,1.67375e-05,1.40072e-09,-1667646.151851605,-5799265.142742588,3118646.076083493,4447.277478,-3908.674963,-4869.054774,4470.571165,-5449.374738,-3013.638955,-2.448104003e-06,2.499254483e-06,2.624028676e-06,0.479589,5.81044,418918,4073.24,28037.8,12795.1,4150.38,30770.4,1543.3,4.71298e-06,1,2.69595e-12,1.74844e+06,4.22385e+06,-5.02399e+06,-3751.97,5830.18,3582.74,2.57766e+10,-1.44765e+11,-3.89229e+09,1.87108e+06,518070,-6.64067e+06,4.00729e+08,-5.32499e+07,-3.71477e+07,1723.47,12594.5,59381.1,0,0,0,1.66953e-08,2.86602e-09,-1.95613e-08,-2.50292e-07,1.70584e-06,3.63098e-08,2.38651e-07,5.48088e-07,-7.86739e-07,-3.41555e-05,4.45184e-05,2.06534e-05,0.0400404,0.0400077,0.0400191,-1.16966e-06,1.043e-07,1.06601e-06,-0,-0,-0,0,0,0,0.00211876,0.000142252,4.8453e-05,458.303,4376.47,6000,0.870492,
102.7,0,0,0,0,0,0,2.61785e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.22,2157.2,3.98697e+08,-3.83303e+07,-5.56022e+07,143.477,887.096,356.634,-7.43343e-05,0.000142142,4.84809e-05,0.188751,0.00624634,0.00281547,0.982001,-5.41333e-07,-5.34833e-08,1.04139e-08,1.67572e-05,1.40402e-09,-1667201.504779452,-5799655.893443208,3118159.252109076,4447.489492,-3907.937556,-4869.452416,4470.809859,-5448.837332,-3014.255544,-2.448322589e-06,2.498767653e-06,2.624293363e-06,0.479508,5.81052,418918,4076.5,27915.7,12692.8,4153.95,30619.1,1493.91,4.71298e-06,1,2.69597e-12,1.74808e+06,4.22442e+06,-5.02364e+06,-3752.36,5832.32,3585.58,2.5776e+10,-1.44765e+11,-3.89299e+09,1.86671e+06,519481,-6.7212e+06,4.00729e+08,-5.3251e+07,-3.7142e+07,1719.2,12602,59335.1,0,-1.32381e-23,0,1.66952e-08,2.86602e-09,-1.95613e-08,-2.50285e-07,1.70584e-06,3.63164e-08,2.38544e-07,5.48178e-07,-7.86722e-07,-3.41587e-05,4.45135e-05,2.06592e-05,0.0400143,0.0399988,0.0400172,-1.16554e-06,1.06452e-07,1.05905e-06,-0,-0,-0,0,0,0,0.00304466,0.000142196,4.84705e-05,458.243,4375.9,6000,-0.595348,
