time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],
17.1,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84062e+07,-5.56327e+07,143.686,887.077,356.605,-0.000162786,0.000119305,4.35081e-05,-0.000701432,0.000517267,0.000184241,1,-9.30467e-07,6.66194e-07,2.64966e-07,2.0646e-05,2.13129e-09,-2039554.056920007,-5438653.815884801,3519776.022927938,4245.572865,-4520.119591,-4506.831161,4248.571631,-4515.360728,-4508.775197,-2.326734402e-06,2.628959325e-06,2.541621695e-06,0.547594,5.7379,419354,7201.78,31199,7544.37,7205.4,31185.9,7594.99,4.71294e-06,1,2.67597e-12,2.04555e+06,5.44233e+06,-3.51059e+06,-3596.45,4995.87,5631.86,2.61886e+10,-1.32731e+11,-5.77331e+10,1.13529e+06,8.22151e+06,-1.83698e+07,4.00773e+08,-3.30322e+07,-5.87889e+07,1441.56,-2412.29,47066.6,0,6.62138e-24,0,1.0883e-08,1.00928e-08,-2.09758e-08,-3.05052e-07,1.79252e-06,7.04228e-07,7.92591e-10,6.71884e-07,-6.72677e-07,-3.22922e-05,3.49754e-05,3.48962e-05,0.0399768,0.039983,0.039948,-9.42142e-07,-1.57824e-08,9.58618e-07,-0,-0,-0,0,0,0,
17.2,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84061e+07,-5.56327e+07,143.686,887.077,356.605,-0.000163715,0.000119975,4.37661e-05,-0.000709594,0.000523249,0.000186423,1,-9.29144e-07,6.70554e-07,2.58065e-07,2.07635e-05,2.15561e-09,-2039129.573881219,-5439105.700691314,3519325.41138304,4245.832154,-4519.428073,-4507.279929,4248.865886,-4514.613603,-4509.245594,-2.326947456e-06,2.628475037e-06,2.541977564e-06,0.547516,5.73799,419353,7337.3,31119.7,7581.06,7340.89,31106.3,7632.3,4.71294e-06,1,2.676e-12,2.0452e+06,5.44283e+06,-3.51003e+06,-3593.01,4997.77,5638.8,2.61887e+10,-1.32731e+11,-5.7735e+10,1.13884e+06,8.26858e+06,-1.84757e+07,4.00774e+08,-3.30324e+07,-5.87842e+07,1471.1,-2465.29,47303.3,0,0,0,1.08826e-08,1.00931e-08,-2.09757e-08,-3.05055e-07,1.79252e-06,7.04255e-07,6.68917e-10,6.71968e-07,-6.72637e-07,-3.22955e-05,3.49682e-05,3.49013e-05,0.0400346,0.0400022,0.0400563,-9.40695e-07,-1.15074e-08,9.51678e-07,-0,-0,-0,0,0,0,
17.3,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84061e+07,-5.56327e+07,143.686,887.077,356.605,-0.000164643,0.000120642,4.40292e-05,-0.000717803,0.000529264,0.000188618,1,-9.27961e-07,6.66197e-07,2.63014e-07,2.08807e-05,2.18001e-09,-2038704.894091402,-5439557.698156778,3518874.573617592,4246.091493,-4518.736218,-4507.72882,4249.160393,-4513.865823,-4509.716219,-2.3271604e-06,2.627990852e-06,2.542333266e-06,0.547438,5.73807,419352,7282.36,31202.8,7623.08,7285.99,31189.2,7674.97,4.71294e-06,1,2.67602e-12,2.04484e+06,5.44333e+06,-3.50947e+06,-3589.59,4999.68,5645.73,2.61888e+10,-1.3273e+11,-5.77368e+10,1.14356e+06,8.31577e+06,-1.85813e+07,4.00774e+08,-3.30327e+07,-5.87795e+07,1501.12,-2515.63,47541.8,-2.64855e-23,0,-1.32428e-23,1.08823e-08,1.00934e-08,-2.09757e-08,-3.05058e-07,1.79251e-06,7.04283e-07,5.45246e-10,6.72052e-07,-6.72597e-07,-3.22987e-05,3.4961e-05,3.49065e-05,0.0400076,0.0399695,0.0399546,-9.39388e-07,-1.59482e-08,9.56587e-07,-0,-0,-0,0,0,0,
17.4,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.8406e+07,-5.56327e+07,143.686,887.077,356.605,-0.000165573,0.000121308,4.42934e-05,-0.000726058,0.000535313,0.000190826,1,-9.30321e-07,6.66387e-07,2.64234e-07,2.09981e-05,2.2046e-09,-2038280.359209111,-5440009.444645306,3518423.872334472,4246.350674,-4518.044585,-4508.177473,4249.45494,-4513.117943,-4510.186712,-2.327373401e-06,2.627506386e-06,2.542689083e-06,0.54736,5.73816,419352,7250.9,31207.3,7595.83,7254.61,31193.6,7648.3,4.71294e-06,1,2.67605e-12,2.04448e+06,5.44383e+06,-3.5089e+06,-3586.16,5001.57,5652.66,2.61889e+10,-1.32729e+11,-5.77387e+10,1.14737e+06,8.36276e+06,-1.86869e+07,4.00774e+08,-3.3033e+07,-5.87747e+07,1530.71,-2568.02,47778.6,0,-6.62138e-24,0,1.08819e-08,1.00937e-08,-2.09756e-08,-3.05061e-07,1.7925e-06,7.0431e-07,4.21487e-10,6.72136e-07,-6.72558e-07,-3.2302e-05,3.49538e-05,3.49116e-05,0.0400057,0.0399959,0.039993,-9.41624e-07,-1.58424e-08,9.57767e-07,-0,-0,-0,0,0,0,
17.5,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84058e+07,-5.56326e+07,143.685,887.077,356.606,-0.000166498,0.000121971,4.45569e-05,-0.00073436,0.000541395,0.000193047,1,-9.25015e-07,6.63044e-07,2.63528e-07,2.11149e-05,2.22919e-09,-2037855.627565734,-5440461.303725594,3517972.94480619,4246.609905,-4517.352615,-4508.626249,4249.749736,-4512.369409,-4510.657434,-2.327586295e-06,2.627022022e-06,2.543044733e-06,0.547283,5.73825,419351,7248.57,31185.4,7669.02,7252.23,31171.4,7722.05,4.71294e-06,1,2.67608e-12,2.04412e+06,5.44433e+06,-3.50834e+06,-3582.73,5003.47,5659.59,2.61891e+10,-1.32728e+11,-5.77406e+10,1.15104e+06,8.40986e+06,-1.87928e+07,4.00774e+08,-3.30332e+07,-5.87699e+07,1560.26,-2620.79,48015.4,2.64855e-23,0,1.32427e-23,1.08816e-08,1.0094e-08,-2.09756e-08,-3.05063e-07,1.7925e-06,7.04338e-07,2.97732e-10,6.7222e-07,-6.72518e-07,-3.23052e-05,3.49465e-05,3.49168e-05,0.0399959,0.0399471,0.0399298,-9.36194e-07,-1.927e-08,9.57022e-07,-0,-0,-0,0,0,0,
17.6,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84058e+07,-5.56326e+07,143.685,887.077,356.606,-0.000167425,0.000122642,4.48125e-05,-0.000742708,0.00054751,0.000195281,1,-9.2665e-07,6.71338e-07,2.55585e-07,2.12321e-05,2.25402e-09,-2037431.040854673,-5440912.911880418,3517522.153800557,4246.868978,-4516.660867,-4509.074787,4250.044575,-4511.620776,-4511.128021,-2.327799242e-06,2.626537378e-06,2.5434005e-06,0.547205,5.73834,419351,7385.38,31138.4,7609.89,7389.13,31124.3,7663.61,4.71294e-06,1,2.6761e-12,2.04376e+06,5.44483e+06,-3.50777e+06,-3579.31,5005.35,5666.5,2.61892e+10,-1.32727e+11,-5.77425e+10,1.15462e+06,8.45668e+06,-1.8898e+07,4.00774e+08,-3.30334e+07,-5.87651e+07,1589.62,-2673.59,48251,0,0,0,1.08813e-08,1.00943e-08,-2.09756e-08,-3.05066e-07,1.79249e-06,7.04366e-07,1.73889e-10,6.72304e-07,-6.72478e-07,-3.23085e-05,3.49393e-05,3.49219e-05,0.0400025,0.0400603,0.0399916,-9.37705e-07,-1.106e-08,9.49038e-07,-0,-0,-0,0,0,0,
17.7,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84057e+07,-5.56325e+07,143.685,887.077,356.606,-0.00016835,0.000123313,4.50651e-05,-0.000751103,0.000553659,0.000197528,1,-9.24649e-07,6.70645e-07,2.52602e-07,2.13491e-05,2.27893e-09,-2037006.257375892,-5441364.632556191,3517071.136528786,4247.128101,-4515.968782,-4509.523449,4250.33967,-4510.871484,-4511.598833,-2.32801208e-06,2.626052836e-06,2.543756098e-06,0.547127,5.73843,419350,7364.9,31032,7621.33,7368.64,31017.8,7675.49,4.71294e-06,1,2.67613e-12,2.0434e+06,5.44533e+06,-3.5072e+06,-3575.9,5007.25,5673.42,2.61893e+10,-1.32726e+11,-5.77444e+10,1.15973e+06,8.50381e+06,-1.90033e+07,4.00774e+08,-3.30337e+07,-5.87602e+07,1619.73,-2723.13,48489.9,0,0,0,1.08809e-08,1.00946e-08,-2.09755e-08,-3.05069e-07,1.79249e-06,7.04394e-07,5.00498e-11,6.72388e-07,-6.72438e-07,-3.23118e-05,3.49321e-05,3.49271e-05,0.040004,0.0400101,0.0400634,-9.3558e-07,-1.18377e-08,9.46016e-07,-0,-0,-0,0,0,0,
17.8,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84056e+07,-5.56325e+07,143.685,887.077,356.606,-0.000169276,0.000123972,4.53329e-05,-0.000759543,0.000559841,0.000199788,1,-9.25984e-07,6.59513e-07,2.67744e-07,2.14659e-05,2.30392e-09,-2036581.618864514,-5441816.102347011,3516620.255830906,4247.387066,-4515.276919,-4509.971872,4250.634807,-4510.122093,-4512.06951,-2.328224974e-06,2.625568013e-06,2.544111813e-06,0.547049,5.73852,419350,7200.53,31225.8,7715.73,7204.29,31211.4,7770.6,4.71294e-06,1,2.67615e-12,2.04305e+06,5.44583e+06,-3.50663e+06,-3572.52,5009.15,5680.34,2.61894e+10,-1.32726e+11,-5.77463e+10,1.16521e+06,8.5509e+06,-1.91083e+07,4.00774e+08,-3.3034e+07,-5.87554e+07,1649.89,-2771.61,48728.6,0,0,0,1.08806e-08,1.00949e-08,-2.09755e-08,-3.05072e-07,1.79248e-06,7.04422e-07,-7.38777e-11,6.72472e-07,-6.72399e-07,-3.2315e-05,3.49248e-05,3.49322e-05,0.0400232,0.0399844,0.0399692,-9.36791e-07,-2.30538e-08,9.61118e-07,-0,-0,-0,0,0,0,
17.9,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84055e+07,-5.56325e+07,143.685,887.077,356.606,-0.000170198,0.000124638,4.55913e-05,-0.00076803,0.000566056,0.000202062,1,-9.22602e-07,6.66042e-07,2.58493e-07,2.15826e-05,2.32904e-09,-2036156.783565069,-5442267.684602556,3516169.148831355,4247.646081,-4514.584719,-4510.420418,4250.930193,-4509.372048,-4512.540414,-2.328437759e-06,2.625083292e-06,2.544467359e-06,0.546971,5.73861,419349,7316.91,31094.8,7665.04,7320.72,31080.1,7720.46,4.71294e-06,1,2.67618e-12,2.04269e+06,5.44634e+06,-3.50607e+06,-3569.09,5011.02,5687.24,2.61895e+10,-1.32725e+11,-5.77482e+10,1.16803e+06,8.59768e+06,-1.92137e+07,4.00775e+08,-3.30343e+07,-5.87505e+07,1678.88,-2826.08,48962.8,0,0,1.32427e-23,1.08802e-08,1.00953e-08,-2.09755e-08,-3.05075e-07,1.79247e-06,7.04451e-07,-1.97801e-10,6.72556e-07,-6.72359e-07,-3.23183e-05,3.49176e-05,3.49374e-05,0.0400501,0.0400144,0.0399681,-9.33285e-07,-1.66096e-08,9.51827e-07,-0,-0,-0,0,0,0,
18,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84055e+07,-5.56324e+07,143.684,887.077,356.606,-0.000171122,0.000125302,4.58507e-05,-0.000776563,0.000572305,0.000204348,1,-9.23563e-07,6.63996e-07,2.59345e-07,2.16992e-05,2.35428e-09,-2035732.093271529,-5442719.016010032,3515718.178460561,4247.904938,-4513.892741,-4510.868727,4251.225622,-4508.621905,-4513.011183,-2.3286506e-06,2.624598292e-06,2.544823022e-06,0.546893,5.73869,419348,7298.36,31122.3,7716.1,7302.17,31107.5,7772.15,4.71294e-06,1,2.67621e-12,2.04233e+06,5.44684e+06,-3.5055e+06,-3565.69,5012.9,5694.14,2.61896e+10,-1.32724e+11,-5.77501e+10,1.17247e+06,8.64451e+06,-1.93186e+07,4.00775e+08,-3.30346e+07,-5.87456e+07,1708.55,-2877.06,49199.7,0,0,1.32427e-23,1.08799e-08,1.00956e-08,-2.09754e-08,-3.05077e-07,1.79247e-06,7.04479e-07,-3.21812e-10,6.72641e-07,-6.72319e-07,-3.23215e-05,3.49103e-05,3.49425e-05,0.0400162,0.0400106,0.0400254,-9.34121e-07,-1.874e-08,9.52639e-07,-0,-0,-0,0,0,0,
18.1,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84054e+07,-5.56324e+07,143.684,887.077,356.606,-0.000172052,0.00012597,4.61152e-05,-0.000785142,0.000578587,0.000206647,1,-9.29942e-07,6.67674e-07,2.64484e-07,2.18167e-05,2.37984e-09,-2035307.20617988,-5443170.459815046,3515266.981763509,4248.163845,-4513.200427,-4511.317158,4251.521301,-4507.871106,-4513.482177,-2.328863331e-06,2.624113394e-06,2.545178516e-06,0.546815,5.73878,419348,7297.99,31204.1,7606.07,7302,31189.2,7662.88,4.71294e-06,1,2.67623e-12,2.04198e+06,5.44734e+06,-3.50493e+06,-3562.3,5014.77,5701.04,2.61898e+10,-1.32723e+11,-5.7752e+10,1.17668e+06,8.69138e+06,-1.94236e+07,4.00775e+08,-3.30349e+07,-5.87407e+07,1738.06,-2928.34,49435.7,0,0,0,1.08795e-08,1.00959e-08,-2.09754e-08,-3.0508e-07,1.79246e-06,7.04508e-07,-4.45818e-10,6.72725e-07,-6.72279e-07,-3.23248e-05,3.49031e-05,3.49477e-05,0.0400628,0.0399601,0.0399685,-9.40376e-07,-1.51466e-08,9.57738e-07,-0,-0,-0,0,0,0,
18.2,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84052e+07,-5.56323e+07,143.684,887.077,356.606,-0.000172986,0.00012664,4.63771e-05,-0.000793768,0.000584902,0.000208959,0.999999,-9.34488e-07,6.69622e-07,2.61938e-07,2.19346e-05,2.40563e-09,-2034882.46412577,-5443621.652816202,3514815.921742793,4248.422594,-4512.508333,-4511.765351,4251.817024,-4507.120206,-4513.953037,-2.32907612e-06,2.623628216e-06,2.545534127e-06,0.546737,5.73887,419347,7283.06,31201.3,7584.41,7287.14,31186.4,7641.83,4.71294e-06,1,2.67626e-12,2.04162e+06,5.44784e+06,-3.50436e+06,-3558.86,5016.66,5707.98,2.61899e+10,-1.32722e+11,-5.7754e+10,1.18042e+06,8.73849e+06,-1.95294e+07,4.00775e+08,-3.30351e+07,-5.87357e+07,1767.6,-2981.32,49673,2.64854e-23,0,0,1.08792e-08,1.00962e-08,-2.09754e-08,-3.05083e-07,1.79245e-06,7.04537e-07,-5.69913e-10,6.72809e-07,-6.72239e-07,-3.23281e-05,3.48958e-05,3.49528e-05,0.0399549,0.0399189,0.0400768,-9.44797e-07,-1.32829e-08,9.55153e-07,-0,-0,-0,0,0,0,
18.3,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84051e+07,-5.56323e+07,143.684,887.077,356.606,-0.00017391,0.000127299,4.66427e-05,-0.00080244,0.000591251,0.000211285,0.999999,-9.24186e-07,6.59514e-07,2.65542e-07,2.20512e-05,2.43127e-09,-2034457.525266966,-5444072.958144046,3514364.635374886,4248.681393,-4511.815904,-4512.213668,4252.112996,-4506.368649,-4514.424125,-2.329288797e-06,2.62314314e-06,2.545889569e-06,0.546659,5.73896,419347,7167.91,31105.5,7693.3,7171.88,31090.3,7751.06,4.71294e-06,1,2.67628e-12,2.04126e+06,5.44834e+06,-3.50379e+06,-3555.43,5018.57,5714.95,2.619e+10,-1.32721e+11,-5.77559e+10,1.18462e+06,8.78594e+06,-1.96357e+07,4.00775e+08,-3.30354e+07,-5.87307e+07,1797.34,-3033.03,49911,0,0,1.32427e-23,1.08788e-08,1.00965e-08,-2.09753e-08,-3.05086e-07,1.79245e-06,7.04566e-07,-6.94004e-10,6.72893e-07,-6.72199e-07,-3.23313e-05,3.48886e-05,3.4958e-05,0.0400558,0.039966,0.0400173,-9.34371e-07,-2.34759e-08,9.58716e-07,-0,-0,-0,0,0,0,
18.4,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84051e+07,-5.56323e+07,143.683,887.077,356.606,-0.000174838,0.000127964,4.69052e-05,-0.000811159,0.000597632,0.000213623,0.999999,-9.27533e-07,6.64418e-07,2.62509e-07,2.21682e-05,2.45715e-09,-2034032.731473879,-5444524.012715903,3513913.485727232,4248.940034,-4511.123696,-4512.661746,4252.409008,-4505.616995,-4514.895078,-2.32950153e-06,2.622657785e-06,2.546245128e-06,0.546581,5.73905,419346,7266.24,31167.2,7682.51,7270.29,31151.8,7741.11,4.71294e-06,1,2.67631e-12,2.04091e+06,5.44884e+06,-3.50321e+06,-3552.02,5020.43,5721.84,2.61901e+10,-1.3272e+11,-5.77579e+10,1.18776e+06,8.8327e+06,-1.9741e+07,4.00776e+08,-3.30358e+07,-5.87257e+07,1826.35,-3086.79,50145.2,2.64854e-23,0,0,1.08784e-08,1.00968e-08,-2.09753e-08,-3.05089e-07,1.79244e-06,7.04595e-07,-8.18183e-10,6.72977e-07,-6.72159e-07,-3.23346e-05,3.48813e-05,3.49631e-05,0.0400164,0.0400175,0.0400418,-9.37593e-07,-1.8656e-08,9.55644e-07,-0,-0,-0,0,0,0,
18.5,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.8405e+07,-5.56323e+07,143.683,887.077,356.606,-0.000175765,0.000128626,4.71739e-05,-0.000819924,0.000604047,0.000215975,0.999999,-9.27643e-07,6.62188e-07,2.68707e-07,2.22853e-05,2.48317e-09,-2033607.740869521,-5444975.179543613,3513462.109711477,4249.198725,-4510.431151,-4513.109947,4252.705269,-4504.864685,-4515.366258,-2.329714153e-06,2.622172532e-06,2.546600519e-06,0.546503,5.73914,419346,7227.31,31254.8,7671.12,7231.46,31239.3,7730.46,4.71294e-06,1,2.67634e-12,2.04055e+06,5.44935e+06,-3.50264e+06,-3548.61,5022.31,5728.77,2.61902e+10,-1.32719e+11,-5.77599e+10,1.19159e+06,8.87974e+06,-1.98465e+07,4.00776e+08,-3.30361e+07,-5.87207e+07,1855.75,-3139.16,50381.3,2.64854e-23,0,0,1.08781e-08,1.00972e-08,-2.09753e-08,-3.05092e-07,1.79243e-06,7.04625e-07,-9.42357e-10,6.73062e-07,-6.72119e-07,-3.23379e-05,3.48741e-05,3.49683e-05,0.0400465,0.0399947,0.0399099,-9.37579e-07,-2.09705e-08,9.61801e-07,-0,-0,-0,0,0,0,
18.6,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84049e+07,-5.56322e+07,143.683,887.077,356.606,-0.000176692,0.000129291,4.7433e-05,-0.000828736,0.000610495,0.000218341,0.999999,-9.26303e-07,6.65467e-07,2.59177e-07,2.24023e-05,2.50931e-09,-2033182.724386695,-5445426.277107811,3513010.688862295,4249.457362,-4509.73855,-4513.558091,4253.001675,-4504.111997,-4515.837482,-2.329926831e-06,2.621686999e-06,2.546956026e-06,0.546425,5.73922,419345,7280.65,31138.3,7682.63,7284.78,31122.5,7742.47,4.71294e-06,1,2.67636e-12,2.0402e+06,5.44985e+06,-3.50207e+06,-3545.17,5024.17,5735.69,2.61903e+10,-1.32719e+11,-5.77619e+10,1.19448e+06,8.92663e+06,-1.99521e+07,4.00776e+08,-3.30364e+07,-5.87157e+07,1884.79,-3194.02,50616.5,0,0,1.32427e-23,1.08777e-08,1.00975e-08,-2.09752e-08,-3.05095e-07,1.79243e-06,7.04654e-07,-1.06662e-09,6.73146e-07,-6.72079e-07,-3.23411e-05,3.48668e-05,3.49735e-05,0.0399505,0.0399636,0.0400203,-9.36114e-07,-1.77765e-08,9.52232e-07,-0,-0,-0,0,0,0,
18.7,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84048e+07,-5.56322e+07,143.683,887.077,356.606,-0.000177615,0.000129952,4.76955e-05,-0.000837593,0.000616976,0.000220719,0.999999,-9.23673e-07,6.60802e-07,2.6241e-07,2.25188e-05,2.53548e-09,-2032757.853020449,-5445877.12397872,3512559.40480836,4249.715841,-4509.046169,-4514.005997,4253.298123,-4503.359211,-4516.308571,-2.330139481e-06,2.621201378e-06,2.547311507e-06,0.546347,5.73931,419344,7212.8,31108.6,7722.95,7216.92,31092.6,7783.3,4.71294e-06,1,2.67639e-12,2.03984e+06,5.45035e+06,-3.50149e+06,-3541.78,5026.05,5742.61,2.61905e+10,-1.32718e+11,-5.77639e+10,1.19882e+06,8.9737e+06,-2.00574e+07,4.00776e+08,-3.30367e+07,-5.87106e+07,1914.33,-3245.15,50853,0,0,0,1.08774e-08,1.00978e-08,-2.09752e-08,-3.05098e-07,1.79242e-06,7.04684e-07,-1.19092e-09,6.7323e-07,-6.72039e-07,-3.23444e-05,3.48595e-05,3.49786e-05,0.0399893,0.0398987,0.0400064,-9.3336e-07,-2.25256e-08,9.55425e-07,-0,-0,-0,0,0,0,
18.8,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84047e+07,-5.56321e+07,143.682,887.077,356.606,-0.000178535,0.000130613,4.79566e-05,-0.000846497,0.00062349,0.00022311,0.999999,-9.19435e-07,6.60413e-07,2.6119e-07,2.2635e-05,2.56171e-09,-2032332.784821053,-5446328.083011949,3512107.894342205,4249.97437,-4508.353453,-4514.454025,4253.594821,-4502.605771,-4516.779883,-2.330352023e-06,2.620715861e-06,2.54766682e-06,0.546269,5.7394,419344,7227.11,31085.9,7728.46,7231.26,31069.7,7789.44,4.71294e-06,1,2.67642e-12,2.03949e+06,5.45085e+06,-3.50092e+06,-3538.38,5027.91,5749.51,2.61906e+10,-1.32717e+11,-5.77659e+10,1.20247e+06,9.02053e+06,-2.01625e+07,4.00776e+08,-3.3037e+07,-5.87055e+07,1943.48,-3297.76,51087.8,2.64854e-23,-6.62134e-24,0,1.0877e-08,1.00981e-08,-2.09751e-08,-3.05101e-07,1.79241e-06,7.04714e-07,-1.31522e-09,6.73314e-07,-6.71999e-07,-3.23477e-05,3.48522e-05,3.49838e-05,0.0400182,0.0399917,0.0399266,-9.28997e-07,-2.29997e-08,9.54164e-07,-0,-0,-0,0,0,0,
18.9,0,0,0,0,0,0,2.6176e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.75,2156.99,3.98685e+08,-3.84046e+07,-5.56321e+07,143.682,887.077,356.606,-0.000179464,0.000131273,4.82233e-05,-0.000855447,0.000630037,0.000225515,0.999999,-9.29141e-07,6.60842e-07,2.66683e-07,2.2752e-05,2.58828e-09,-2031907.861769839,-5446778.791396139,3511656.520718849,4250.232741,-4507.660957,-4514.901816,4253.891559,-4501.852233,-4517.251061,-2.330564619e-06,2.620230064e-06,2.548022249e-06,0.546191,5.73949,419343,7156.3,31136.9,7676.65,7160.58,31120.6,7738.28,4.71294e-06,1,2.67644e-12,2.03914e+06,5.45136e+06,-3.50034e+06,-3534.99,5029.76,5756.38,2.61907e+10,-1.32716e+11,-5.77679e+10,1.20627e+06,9.06716e+06,-2.02671e+07,4.00776e+08,-3.30374e+07,-5.87004e+07,1972.64,-3350.13,51322.5,2.64853e-23,0,1.32427e-23,1.08766e-08,1.00985e-08,-2.09751e-08,-3.05104e-07,1.79241e-06,7.04744e-07,-1.43961e-09,6.73399e-07,-6.71959e-07,-3.23509e-05,3.4845e-05,3.49889e-05,0.0400277,0.0399505,0.0400932,-9.38578e-07,-2.26547e-08,9.59618e-07,-0,-0,-0,0,0,0,
